app_id,title,description,tags,price_final,date_release,rating,positive_ratio,user_reviews
707030,POSTAL 4: No Regerts,"POSTAL 4: No Regerts is a satirical and outrageous comedic open world first person shooter and the long-awaited true sequel to what’s been fondly dubbed as ""The Worst Game Ever™"", POSTAL 2!","[""Adventure"", ""Gore"", ""Singleplayer"", ""Open World"", ""First-Person"", ""Sandbox"", ""Third Person"", ""Comedy"", ""FPS"", ""Dark Humor"", ""Shooter"", ""Dark Comedy"", ""Action"", ""Action-Adventure"", ""Hack and Slash"", ""Shoot 'Em Up"", ""Funny"", ""Survival"", ""Parody"", ""Story Rich""]",19.99,2022-04-20,Mostly Positive,74,8214
423230,Furi,"The jailer is the key, kill him and you’ll be free.","[""Action"", ""Difficult"", ""Bullet Hell"", ""Singleplayer"", ""Indie"", ""Boss Rush"", ""Hack and Slash"", ""Atmospheric"", ""Fast-Paced"", ""Beat 'em up"", ""Controller"", ""Story Rich"", ""Sci-fi"", ""Cyberpunk"", ""Great Soundtrack"", ""Shoot 'Em Up"", ""Third Person"", ""Top-Down"", ""Replay Value"", ""Violent""]",19.99,2016-07-05,Very Positive,91,8204
397340,SimplePlanes,"Build airplanes by snapping parts together, designing wing sections, and attaching engines. At any time, you can strap yourself into the cockpit and see how it flies with realistic physics. If you're not in the mood for building, over 100,000 airplanes are available to download for free.","[""Automation"", ""Flight"", ""Sandbox"", ""Physics"", ""Exploration"", ""Building"", ""Racing"", ""Automobile Sim"", ""Military"", ""Controller"", ""Combat Racing"", ""3D"", ""Open World"", ""Strategy"", ""Funny"", ""Collectathon"", ""Action"", ""Vehicular Combat"", ""Artificial Intelligence"", ""Moddable""]",12.99,2015-12-17,Very Positive,93,8200
885970,Total War: ROME REMASTERED,"Total War: ROME REMASTERED lets you relive the legacy that defined the award-winning strategy game series. Remastered to 4K with multiple improvements to visuals as well as refinements to gameplay, it’s time to revisit a true classic. Not everyone gets a second chance to conquer the Roman Empire.","[""Strategy"", ""Grand Strategy"", ""Action"", ""RTS"", ""Turn-Based Strategy"", ""4X"", ""Rome"", ""Real Time Tactics"", ""Wargame"", ""Historical"", ""Diplomacy"", ""Tactical"", ""War"", ""Multiplayer"", ""Turn-Based Combat"", ""Singleplayer"", ""Turn-Based Tactics"", ""Medieval"", ""Remake"", ""Classic""]",29.99,2021-04-29,Mostly Positive,74,8193
449960,Book of Demons,Book of Demons is a Hack & Slash in which YOU decide the length of quests. Wield magic cards instead of weapons and slay the armies of darkness in the dungeons below the Old Cathedral. Save the terror-stricken Paperverse from the clutches of the Archdemon himself!,"[""Dungeon Crawler"", ""Roguelike Deckbuilder"", ""Hack and Slash"", ""RPG"", ""Deckbuilding"", ""Singleplayer"", ""Isometric"", ""Action RPG"", ""Dark Fantasy"", ""Fantasy"", ""Demons"", ""Card Game"", ""Action"", ""Adventure"", ""Action-Adventure"", ""Roguelike"", ""Zombies"", ""Controller"", ""Atmospheric"", ""Roguelite""]",4.99,2017-12-07,Very Positive,91,8185
377840,FINAL FANTASY IX,"Selling over five million copies since its release in 2000, FINAL FANTASY IX proudly returns on Steam! Now you can relive the adventures of Zidane and his crew on PC !","[""JRPG"", ""Story Rich"", ""Great Soundtrack"", ""Fantasy"", ""RPG"", ""Classic"", ""Turn-Based Combat"", ""Singleplayer"", ""Adventure"", ""Atmospheric"", ""Turn-Based"", ""Open World"", ""Party-Based RPG"", ""Funny"", ""Cult Classic"", ""Steampunk"", ""Medieval"", ""Exploration"", ""Anime"", ""Action""]",20.99,2016-04-14,Very Positive,94,8174
115320,Prototype 2,Become the ultimate shape-shifting weapon!,"[""Action"", ""Open World"", ""Gore"", ""Superhero"", ""Third Person"", ""Violent"", ""Adventure"", ""Singleplayer"", ""Zombies"", ""Parkour"", ""Hack and Slash"", ""Sandbox"", ""Sci-fi"", ""Story Rich"", ""Multiplayer"", ""RPG"", ""Atmospheric"", ""Stealth"", ""Horror"", ""Co-op""]",39.99,2012-07-24,Mostly Positive,73,8171
1954200,Kena: Bridge of Spirits,"A story-driven, action adventure combining exploration with fast-paced combat. Untangle the past as Kena, a young Spirit Guide in search of the sacred Mountain Shrine. Help free the spirits trapped in a forgotten village with the help of the Rot, her adorable (yet powerful) spirit companions.","[""Action"", ""Adventure"", ""Action-Adventure"", ""Souls-like"", ""3D Platformer"", ""Exploration"", ""Female Protagonist"", ""Cinematic"", ""Third Person"", ""3D"", ""Atmospheric"", ""Fantasy"", ""Magic"", ""Nature"", ""Combat"", ""Story Rich"", ""Controller"", ""Singleplayer"", ""Indie"", ""Mystery""]",39.99,2022-09-26,Very Positive,92,8166
1105670,The Last Spell,Defend the last bastion of humanity with your squad of heroes! Exterminate fiendish monsters with magic and brute force by night and re-build your battered city defenses by day in this tactical RPG with rogue-lite mechanics.,"[""Turn-Based"", ""2D"", ""Tactical"", ""Singleplayer"", ""Strategy RPG"", ""Perma Death"", ""Roguelite"", ""Turn-Based Tactics"", ""Tactical RPG"", ""Tower Defense"", ""Dark Fantasy"", ""Turn-Based Strategy"", ""RPG"", ""Strategy"", ""Post-apocalyptic"", ""Pixel Graphics"", ""Base Building"", ""Turn-Based Combat"", ""Fantasy"", ""Early Access""]",24.99,2023-03-09,Very Positive,91,8159
1714320,Find Love or Die Trying,"Welcome to the only killer dating show where ending up single means ending up dead! Date or die, it's up to your choices!","[""Dating Sim"", ""Free to Play"", ""Visual Novel"", ""Romance"", ""Sexual Content"", ""Anime"", ""Emotional"", ""Story Rich"", ""Multiple Endings"", ""Casual"", ""Choose Your Own Adventure"", ""Psychological Horror"", ""Mature"", ""Comedy"", ""Singleplayer"", ""Drama"", ""2D"", ""Indie"", ""Horror"", ""Dark Humor""]",0.0,2021-09-16,Overwhelmingly Positive,96,8149
463530,Empires of the Undergrowth,"Command swarms of warriors at an unprecedented scale of warfare in this blend of RTS and base-building. Lead ant colonies against the many fearsome threats of the insect world, while building intricate nests, developing pheromone-based tactics, and evolving to meet growing dangers.","[""Strategy"", ""Simulation"", ""Colony Sim"", ""Base Building"", ""Survival"", ""Sandbox"", ""Building"", ""Management"", ""Resource Management"", ""Open World"", ""City Builder"", ""Moddable"", ""Indie"", ""Singleplayer"", ""Sci-fi"", ""2D"", ""Tactical RPG"", ""Procedural Generation"", ""Early Access"", ""Cartoony""]",19.99,2017-12-01,Very Positive,94,8137
388880,Oxenfree,"Oxenfree is a supernatural thriller about a group of friends who unwittingly open a ghostly rift. You are Alex, and you’ve just brought your new stepbrother Jonas to an overnight island party gone horribly wrong.","[""Story Rich"", ""Choices Matter"", ""Atmospheric"", ""Supernatural"", ""Female Protagonist"", ""Indie"", ""Mystery"", ""Adventure"", ""Horror"", ""Great Soundtrack"", ""Singleplayer"", ""Multiple Endings"", ""Psychological Horror"", ""Thriller"", ""Walking Simulator"", ""Side Scroller"", ""2.5D"", ""2D"", ""Short"", ""Lovecraftian""]",9.99,2016-01-14,Very Positive,92,8134
45760,Ultra Street Fighter® IV,The world’s greatest fighting game evolves to a whole new level with Ultra Street Fighter IV.,"[""Fighting"", ""Arcade"", ""Competitive"", ""2D Fighter"", ""Action"", ""Local Multiplayer"", ""Multiplayer"", ""Controller"", ""eSports"", ""Difficult"", ""Classic"", ""Anime"", ""Great Soundtrack"", ""2.5D"", ""Singleplayer"", ""2D"", ""Beat 'em up"", ""Local Co-Op"", ""Adventure"", ""3D Vision""]",29.99,2014-08-07,Very Positive,90,8134
4920,Natural Selection 2,A fast paced multiplayer shooter that pits aliens against humans in a strategic and action-packed struggle for survival!,"[""Multiplayer"", ""Strategy"", ""FPS"", ""Team-Based"", ""Action"", ""Sci-fi"", ""RTS"", ""Aliens"", ""Indie"", ""Competitive"", ""Shooter"", ""Co-op"", ""Tactical"", ""Moddable"", ""First-Person"", ""Space"", ""Futuristic"", ""Atmospheric"", ""Online Co-Op"", ""Adventure""]",4.99,2012-10-30,Very Positive,85,8127
1111460,小白兔电商~Bunny e-Shop,搞笑又可爱的电商经营游戏，在这个人类和妖怪打着贸易战的魔幻世界中，一只不起眼的兔子精开了家网店卖着自己种的胡萝卜。你要帮她把店做大、让生意更加红火，还要解开隐藏在世界角落中的秘密。,"[""Capitalism"", ""Visual Novel"", ""Simulation"", ""Dating Sim"", ""Story Rich"", ""Anime"", ""Cute"", ""Life Sim"", ""Tactical"", ""RPG"", ""Romance"", ""Multiple Endings"", ""2D"", ""Casual"", ""Fantasy"", ""Adventure"", ""Singleplayer"", ""Time Management"", ""Management"", ""Indie""]",10.99,2021-11-11,Overwhelmingly Positive,95,8126
537180,Digimon Masters Online,"DMO is MMO featuring the ever-popular Digimon franchise. This long awaited game will feature a deeper RPG experience, enhanced graphics and adrenaline-pumping real-time combat. Both new and long-time Digimon fans can now immerse themselves into this new epic adventure with their very own Digimons.","[""Free to Play"", ""Anime"", ""MMORPG"", ""Massively Multiplayer"", ""Adventure"", ""RPG"", ""Action"", ""Open World"", ""Casual"", ""Multiplayer"", ""Fantasy"", ""Action-Adventure"", ""Co-op"", ""Action RPG"", ""Arcade"", ""Online Co-Op"", ""Creature Collector"", ""Singleplayer"", ""Survival"", ""FPS""]",0.0,2016-11-03,Mixed,67,8110
1102130,Florence,"Florence Yeoh feels a little... stuck. Her life is an endless routine of work, sleep, and spending too much time on social media. Then one day, she meets a cello player named Krish who changes everything about how she sees the world and herself.","[""Indie"", ""Casual"", ""Adventure"", ""Romance"", ""Story Rich"", ""Cute"", ""Female Protagonist"", ""Drama"", ""Music"", ""Singleplayer"", ""Interactive Fiction"", ""Short"", ""Stylized"", ""Visual Novel"", ""Family Friendly"", ""Narrative"", ""Point & Click"", ""2D"", ""Colorful"", ""Dating Sim""]",5.99,2020-02-13,Very Positive,93,8108
39510,Gothic II: Gold Edition,Gothic II: Gold Edition brings together the excitement of Gothic II and the add-on Night of the Raven to your fingertips!,"[""RPG"", ""Classic"", ""Open World"", ""Atmospheric"", ""Singleplayer"", ""Gothic"", ""Fantasy"", ""Story Rich"", ""Dark Fantasy"", ""Action"", ""Third Person"", ""Medieval"", ""Replay Value"", ""Adventure"", ""Great Soundtrack"", ""Difficult"", ""Dragons"", ""Action RPG"", ""Magic"", ""Pirates""]",9.99,2010-11-05,Very Positive,92,8101
1475380,TheDawn,"TheDawn is a third-person shooting game about the journey of Maya, the superpowers who can manipulate time, and Max, the hacker who helps her. Will they be able to save mankind and face a new dawn?","[""Anime"", ""Action"", ""Third-Person Shooter"", ""Shooter"", ""Cute"", ""Time Manipulation"", ""Adventure"", ""Singleplayer"", ""Bullet Hell"", ""Hero Shooter"", ""3D"", ""Third Person"", ""Robots"", ""Free to Play"", ""Atmospheric"", ""Cyberpunk"", ""Dark"", ""Tactical"", ""Futuristic"", ""PvE""]",0.0,2020-12-11,Very Positive,92,8092
616560,Ultimate Epic Battle Simulator,"Here is a sandbox like no other. Create massive battles with absolutely no limits. Want to see 10,000 chickens fight an army of Romans?? Sure, why not. Want to see a company of WW2 U.S soldiers fight 11,000 Medieval soldiers?? There are simply no limits to the carnage you can achieve in UEBS.","[""Simulation"", ""Sandbox"", ""War"", ""Strategy"", ""Action"", ""Funny"", ""Medieval"", ""Violent"", ""Singleplayer"", ""Gore"", ""Indie"", ""Early Access"", ""Fantasy"", ""Open World"", ""Zombies"", ""Adventure"", ""Survival"", ""Memes"", ""Third Person"", ""Atmospheric""]",14.99,2017-06-01,Mostly Positive,76,8075
1249800,Xuan-Yuan Sword VII,"Xuan-Yuan Sword VII is an ARPG rooted in Chinese history and mythology. Players take on the role of Taishi Zhao, a calm and reliable swordsman who was accidentally involved in a tragic fate. To protect his beloved family, he starts a journey in this chaotic realm to find the truth.","[""RPG"", ""Martial Arts"", ""Historical"", ""Singleplayer"", ""Story Rich"", ""Action RPG"", ""Action"", ""Adventure"", ""Action-Adventure"", ""Third Person"", ""Hack and Slash"", ""Open World"", ""Atmospheric"", ""Dungeon Crawler"", ""Fantasy"", ""Choices Matter"", ""Great Soundtrack"", ""Souls-like""]",34.99,2020-10-28,Mixed,62,8073
813630,Supraland,"Try the demo! A mix between Portal, Zelda and Metroid. Explore, solve puzzles, beat up monsters, find secret upgrades and new abilities that help you reach new places. Playtime 12-25h.","[""Puzzle"", ""Adventure"", ""Exploration"", ""Metroidvania"", ""First-Person"", ""Puzzle Platformer"", ""Singleplayer"", ""Action"", ""Open World"", ""Cute"", ""3D Platformer"", ""Colorful"", ""Sandbox"", ""Funny"", ""FPS"", ""Collectathon"", ""Platformer"", ""Comedy"", ""Family Friendly"", ""3D""]",7.99,2019-04-05,Overwhelmingly Positive,96,8069
960910,Heavy Rain,"Experience a gripping psychological thriller filled with innumerable twists and turns. The hunt is on for a murderer known only as the Origami Killer. Four characters, each following their own leads, must take part in a desperate attempt to prevent the killer from claiming a new victim.","[""Choices Matter"", ""Multiple Endings"", ""Story Rich"", ""Narration"", ""Adventure"", ""Cinematic"", ""Detective"", ""Thriller"", ""Emotional"", ""Investigation"", ""Interactive Fiction"", ""Quick-Time Events"", ""Dynamic Narration"", ""Mystery"", ""Singleplayer"", ""Crime"", ""Sexual Content"", ""Violent"", ""Atmospheric"", ""Nudity""]",19.99,2020-06-18,Very Positive,82,8061
496240,Onward,Become fully immersed in the firefight! Onward is a Mil-sim multiplayer first person shooter built for virtual reality. Work closely with your team in the heat of battle and engage in the most realistic combat experience available in gaming today.,"[""VR"", ""Shooter"", ""FPS"", ""Military"", ""Realistic"", ""Multiplayer"", ""Simulation"", ""Action"", ""Violent"", ""Indie"", ""Early Access"", ""War"", ""First-Person"", ""Tactical"", ""Singleplayer"", ""PvP"", ""Online Co-Op"", ""eSports"", ""Modern"", ""Class-Based""]",24.99,2016-08-29,Mixed,69,8056
1571440,Lunch Lady,Lunch Lady is a 1-4 player online co-op survival horror game. The school final exams are coming up and the best idea you and your friends had was to steal the test answers. Find all 10 pages and don't get caught by the murderous Lunch Lady!,"[""Horror"", ""Online Co-Op"", ""Multiplayer"", ""Co-op"", ""Survival Horror"", ""Dark"", ""Psychological Horror"", ""Procedural Generation"", ""Action"", ""Choices Matter"", ""Team-Based"", ""Exploration"", ""FPS"", ""Collectathon"", ""PvE"", ""First-Person"", ""Walking Simulator"", ""Action-Adventure"", ""Nonlinear"", ""Supernatural""]",4.99,2021-04-15,Very Positive,87,8051
226860,Galactic Civilizations III,"Build a civilization that will stand the test of time in the largest space-based strategy game ever! Choose from dozens of unique races and make a name for yourself across the galaxy through diplomacy, espionage, technological advances, and more.","[""Aliens"", ""Sci-fi"", ""4X"", ""Turn-Based Strategy"", ""Sandbox"", ""3D"", ""Moddable"", ""Grand Strategy"", ""Hex Grid"", ""PvE"", ""Strategy"", ""PvP"", ""Procedural Generation"", ""Third Person"", ""Turn-Based"", ""Space"", ""Lore-Rich"", ""War"", ""Futuristic"", ""Multiplayer""]",39.99,2019-10-24,Mostly Positive,76,8051
537800,Bomber Crew,"Chocks away! Bomber Crew is a strategic simulation game, where picking the right crew and keeping your bomber in tip top shape is the difference between completing your mission or losing it all! USAAF DLC NOW AVAILABLE! FLY THE ICONIC AMERICAN BOMBER!","[""World War II"", ""Simulation"", ""Strategy"", ""Management"", ""Flight"", ""Singleplayer"", ""Indie"", ""War"", ""Difficult"", ""Survival"", ""Action"", ""Casual"", ""3D"", ""Military"", ""Cartoony"", ""Roguelike"", ""Perma Death"", ""Roguelite"", ""Cute"", ""Multiplayer""]",19.99,2017-10-19,Very Positive,89,8030
861540,Dicey Dungeons,"Become a giant walking dice, explore dungeons and defy Lady Luck in this dice powered roguelike! Now featuring ""Reunion"", a free DLC with six brand-new episodes!","[""Roguelike Deckbuilder"", ""Card Battler"", ""Deckbuilding"", ""Roguelite"", ""Indie"", ""Roguelike"", ""Strategy"", ""Turn-Based"", ""Card Game"", ""Mouse only"", ""Replay Value"", ""Singleplayer"", ""Cute"", ""Colorful"", ""Cartoon"", ""Great Soundtrack"", ""Dungeon Crawler"", ""Casual"", ""RPG"", ""Procedural Generation""]",14.99,2019-08-13,Very Positive,89,8026
838380,DEAD OR ALIVE 6,"DEAD OR ALIVE 6 is fast-paced 3D fighting game, produced by Koei Tecmo Games, featuring stunning graphics and multi-tiered stages that create a truly entertaining competitive experience.","[""Fighting"", ""Sexual Content"", ""Nudity"", ""Action"", ""Mature"", ""Female Protagonist"", ""Violent"", ""Multiplayer"", ""Competitive"", ""Anime"", ""3D Fighter"", ""Ninja"", ""Singleplayer"", ""Free to Play"", ""Gore"", ""Great Soundtrack"", ""Arcade"", ""Local Multiplayer"", ""Story Rich"", ""Beat 'em up""]",59.99,2019-02-28,Mostly Positive,73,8025
343780,Cat Goes Fishing,Start out on an island with a basic rod. Progress into a radar-wielding master fisher-cat scouring the sea for the biggest and baddest fish. Each fish has unique behaviors that you will learn to exploit as you tailor your arsenal of fishing rods to suit your style of play. Mrrrow!,"[""Fishing"", ""Cats"", ""Casual"", ""Cute"", ""Relaxing"", ""Indie"", ""Singleplayer"", ""2D"", ""Simulation"", ""Underwater"", ""Arcade"", ""Puzzle"", ""Funny"", ""Family Friendly"", ""Action"", ""Difficult"", ""Adventure"", ""Multiplayer"", ""Psychological Horror"", ""Gore""]",6.99,2015-01-19,Very Positive,94,8022
879160,Battlerite Royale,"Explore the fantastical Talon Island in a thrilling fusion between a MOBA and Battle Royale game. Choose your Champion and master their unique abilities, loot for treasures alone or with a friend, and rise above the competition in a top-down action-fest. Only the best survive to the end!","[""Battle Royale"", ""Free to Play"", ""Multiplayer"", ""PvP"", ""MOBA"", ""Massively Multiplayer"", ""Action"", ""Competitive"", ""Early Access"", ""Top-Down"", ""Online Co-Op"", ""Survival"", ""Nudity"", ""RPG"", ""First-Person""]",0.0,2019-02-19,Mostly Positive,74,8021
65540,Gothic 1,"War has been waged across the kingdom of Myrtana. Orcish hordes invaded human territory and the king of the land needed a lot of ore to forge enough weapons, should his army stand against this threat. Whoever breaks the law in these darkest of times is sentenced to serve in the giant penal colony of Khorinis, mining the so much needed...","[""RPG"", ""Open World"", ""Classic"", ""Atmospheric"", ""Singleplayer"", ""Fantasy"", ""Gothic"", ""Third Person"", ""Action"", ""Medieval"", ""Adventure"", ""Story Rich"", ""Dark Fantasy"", ""Magic"", ""Great Soundtrack"", ""Action RPG"", ""Retro"", ""Difficult"", ""Choices Matter"", ""Nostalgia""]",9.99,2010-11-05,Very Positive,91,8014
360940,The Mean Greens - Plastic Warfare,"Take part of history’s greatest battle of Green VS. Tan. Fight amongst and against others online. Jump, shoot and roll your way into victory with fast paced objective based gameplay. Sometimes the greatest battles are fought by the smallest of soldiers.","[""Action"", ""Multiplayer"", ""Third-Person Shooter"", ""Shooter"", ""Funny"", ""Indie"", ""Great Soundtrack"", ""Colorful"", ""Co-op"", ""Fast-Paced"", ""Online Co-Op"", ""FPS"", ""Casual"", ""First-Person"", ""Military"", ""Singleplayer"", ""Cartoony"", ""Family Friendly"", ""World War II"", ""Atmospheric""]",9.99,2015-12-08,Very Positive,81,8005
1286350,BPM: BULLETS PER MINUTE,"BPM is a rhythm-action FPS rogue-like where you must shoot, jump and dodge to the beat of an epic rock soundtrack. Delve into a randomly generated dungeon where one missed note can lead to your death. Gain game-changing abilities and loot powerful weaponry to defeat your ancient enemy: Nidhogg.","[""FPS"", ""Rhythm"", ""Action"", ""Roguelike"", ""Indie"", ""Adventure"", ""Shooter"", ""Action Roguelike"", ""Rock Music"", ""Music"", ""Great Soundtrack"", ""Roguelite"", ""Difficult"", ""Singleplayer"", ""First-Person"", ""Female Protagonist"", ""Procedural Generation"", ""Fast-Paced"", ""Bullet Hell""]",19.99,2020-09-15,Very Positive,92,7999
2109460,VillageRhapsody,"Farming, logging, fishing, farm role-playing games to help widows and wives improve their lives","[""Early Access"", ""Sexual Content"", ""Nudity"", ""Mature"", ""Hentai"", ""RPG"", ""Farming Sim"", ""Casual"", ""Simulation"", ""Dating Sim"", ""Life Sim"", ""2D"", ""Exploration"", ""Pixel Graphics"", ""Time Management"", ""Anime"", ""Story Rich"", ""Cartoon"", ""Hand-drawn"", ""Romance""]",2.99,2022-10-05,Overwhelmingly Positive,96,7983
1522820,Orcs Must Die! 3,"Slice, burn, toss, zap, grind and gib massive hordes of repugnant orcs in this long-awaited successor to the award-winning Orcs Must Die! series.","[""Tower Defense"", ""Co-op"", ""Strategy"", ""Third-Person Shooter"", ""PvE"", ""Action"", ""3D"", ""Multiplayer"", ""Third Person"", ""Funny"", ""Online Co-Op"", ""Fantasy"", ""Adventure"", ""Co-op Campaign"", ""Combat"", ""Singleplayer"", ""Stylized"", ""Physics"", ""Comedy"", ""Cartoony""]",29.99,2021-07-23,Very Positive,84,7976
597220,West of Loathing,West of Loathing — a slapstick comedy stick-figure wild west adventure role-playing game.,"[""RPG"", ""Comedy"", ""Funny"", ""Western"", ""Adventure"", ""Indie"", ""Singleplayer"", ""Story Rich"", ""Open World"", ""Turn-Based Combat"", ""Choices Matter"", ""Replay Value"", ""Great Soundtrack"", ""Turn-Based"", ""Puzzle"", ""2D"", ""Turn-Based Strategy"", ""Character Customization"", ""Memes"", ""Point & Click""]",10.99,2017-08-10,Overwhelmingly Positive,97,7966
230230,Divinity: Original Sin (Classic),"Gather your party and get ready for a new, back-to-the-roots RPG adventure! Discuss your decisions with companions; fight foes in turn-based combat; explore an open world and interact with everything and everyone you see. Join up with a friend to play online in co-op and make your own adventures with the powerful RPG toolkit.","[""RPG"", ""Turn-Based"", ""Co-op"", ""Fantasy"", ""Adventure"", ""Strategy"", ""Open World"", ""Isometric"", ""CRPG"", ""Story Rich"", ""Kickstarter"", ""Indie"", ""Multiplayer"", ""Singleplayer"", ""Turn-Based Strategy"", ""Magic"", ""Online Co-Op"", ""Crowdfunded"", ""Atmospheric"", ""Female Protagonist""]",0.0,2014-06-30,Very Positive,90,7940
9420,Supreme Commander: Forged Alliance,"The last days of man are at hand.. Two years after the Infinite War the once great warring nations now lie in ruins, and humanity’s hope for a brighter future is nothing but a bitter memory. A new, seemingly unstoppable enemy, supported by the zealots of The Order, now seeks to eradicate mankind: UEF, Aeon Loyalist, and Cybran alike.","[""Strategy"", ""RTS"", ""Sci-fi"", ""Multiplayer"", ""Singleplayer"", ""Grand Strategy"", ""Base Building"", ""Co-op"", ""Moddable"", ""Real-Time with Pause"", ""Robots"", ""Competitive"", ""Real-Time"", ""Action"", ""Online Co-Op"", ""Classic"", ""Great Soundtrack"", ""Space"", ""War"", ""Adventure""]",12.99,2011-09-28,Overwhelmingly Positive,96,7928
378648,The Witcher 3: Wild Hunt - Blood and Wine,,"[""RPG"", ""Open World"", ""Story Rich"", ""Atmospheric"", ""Nudity"", ""Adventure"", ""Singleplayer"", ""Mature"", ""Fantasy"", ""Great Soundtrack"", ""Third Person"", ""Choices Matter"", ""Action"", ""Dark Fantasy"", ""Action RPG"", ""Sexual Content"", ""Medieval"", ""Magic"", ""Vampire"", ""Multiple Endings""]",19.99,2016-05-30,Overwhelmingly Positive,96,7923
1021950,When the Darkness comes,When the Darkness comes is a walking simulator whose glitchy and dark tale tries to illustrate the hardships of depression and anxiety through a variety of imaginary digital landscapes.,"[""Psychological Horror"", ""Free to Play"", ""Walking Simulator"", ""Indie"", ""Horror"", ""First-Person"", ""Dynamic Narration"", ""Adventure"", ""Narration"", ""Atmospheric"", ""Dark"", ""Story Rich"", ""Psychological"", ""Singleplayer"", ""Choices Matter"", ""Emotional"", ""Puzzle"", ""Perma Death""]",0.0,2019-03-01,Very Positive,92,7916
403190,Planetbase,"Guide a group of space settlers trying to establish a base on a remote planet. Grow food, collect energy, mine resources, survive disasters and build a self-sufficient colony in a harsh and unforgiving environment.","[""Colony Sim"", ""City Builder"", ""Base Building"", ""Space"", ""Strategy"", ""Survival"", ""Simulation"", ""Sci-fi"", ""Resource Management"", ""Singleplayer"", ""Building"", ""Management"", ""Indie"", ""Sandbox"", ""Open World"", ""Space Sim"", ""RTS"", ""Crafting"", ""Adventure"", ""Atmospheric""]",14.99,2015-10-15,Mostly Positive,79,7916
351290,SURVIVAL: Postapocalypse Now,"Want to survive? - Arm yourself and survive. Crafting, shooting, transport and much more awaits you in the Survival game. What happened to the world around and why he died - you may find out. But is this the main question now?","[""Open World Survival Craft"", ""Survival"", ""Open World"", ""Multiplayer"", ""Post-apocalyptic"", ""FPS"", ""Crafting"", ""Action"", ""Adventure"", ""Zombies"", ""Massively Multiplayer"", ""Early Access"", ""Building"", ""First-Person"", ""PvP"", ""Co-op"", ""Simulation"", ""Shooter"", ""Sandbox"", ""Indie""]",14.99,2019-12-03,Mixed,55,7906
1104450,Bombergrounds: Reborn,"BOMBERGROUNDS is a free to play massively multiplayer action game inspired by the classic retro bomber-games. Run, bomb, and bat your way to victory!","[""Multiplayer"", ""Battle Royale"", ""Funny"", ""Family Friendly"", ""Online Co-Op"", ""Arcade"", ""Cute"", ""Massively Multiplayer"", ""Comedy"", ""Casual"", ""PvP"", ""Action"", ""Co-op"", ""Free to Play"", ""Controller"", ""Character Customization"", ""Retro"", ""Top-Down"", ""Colorful"", ""Strategy""]",0.0,2022-10-06,Very Positive,88,7899
1301210,Knockout City™,"Team up and duke it out with rival Crews in Knockout City™, where EPIC DODGEBALL BATTLES settle the score in team-based multiplayer matches. Throw, catch, pass, dodge, and tackle your way to dodgeball dominance!","[""Multiplayer"", ""Sports"", ""Team-Based"", ""Third Person"", ""Action-Adventure"", ""PvP"", ""Action"", ""Physics"", ""Co-op"", ""Competitive"", ""Adventure"", ""Free to Play"", ""LGBTQ+"", ""Indie"", ""Fighting"", ""Fast-Paced"", ""Singleplayer"", ""Character Customization"", ""Controller"", ""Action Roguelike""]",0.0,2021-05-21,Very Positive,85,7898
70000,Dino D-Day,"Frantic, multiplayer action involving Nazis and dinosaurs! What are you waiting for? This is World War II as it should have been!","[""Dinosaurs"", ""Multiplayer"", ""Action"", ""World War II"", ""FPS"", ""Indie"", ""Shooter"", ""First-Person"", ""War"", ""Comedy"", ""Funny"", ""Third Person"", ""Alternate History"", ""Co-op"", ""Survival"", ""Historical"", ""PvP"", ""Third-Person Shooter"", ""Gore"", ""Open World""]",9.99,2011-04-08,Very Positive,86,7882
710920,Darksiders Genesis,"DARKSIDERS: GENESIS gives players their first look at the world of DARKSIDERS before the events of the original game. Furthermore, it introduces the fourth and last horseman STRIFE, as well as Co-op gameplay for the first time in the history of the franchise.","[""Action"", ""Adventure"", ""Hack and Slash"", ""Co-op"", ""Multiplayer"", ""Local Co-Op"", ""Isometric"", ""Action RPG"", ""Top-Down"", ""RPG"", ""Dungeon Crawler"", ""Loot"", ""Gore"", ""Singleplayer"", ""Top-Down Shooter"", ""Split Screen"", ""Great Soundtrack"", ""Twin Stick Shooter"", ""Fantasy"", ""Puzzle""]",29.99,2019-12-05,Very Positive,83,7849
496300,Kingdom: New Lands,Kingdom: New Lands builds upon the award-winning gameplay and mystery of Kingdom by introducing an abundance of new content to the IGF-nominated title while maintaining the simplicity and depth that legions of monarchs have come to experience and enjoy.,"[""Exploration"", ""Side Scroller"", ""Colony Sim"", ""Tower Defense"", ""Building"", ""Medieval"", ""Survival"", ""Base Building"", ""Strategy"", ""Roguelike"", ""2D"", ""Pixel Graphics"", ""Open World"", ""Simulation"", ""Fantasy"", ""Atmospheric"", ""Adventure"", ""Singleplayer"", ""Indie"", ""Great Soundtrack""]",14.99,2016-08-09,Very Positive,87,7845
